transaction_id,customer_id,transaction_date,product_category,size_tier,quantity,price_per_unit,discount_percent,sales_channel,total_amount,return_date,return_reason,refund_amount,is_returned,net_revenue,acquisition_channel,city,country,recency,frequency,net_monetary,customer_segment,cac,cpa
TX001703,CUST00366,2025-03-22 00:00:00,Accessories,XS,3,12.71,0.0,Online,38.13,,,0.0,0,38.13,Google Ads,Los Angeles,United States,54.0,4,518.71,,700.68,23.52
TX001704,CUST00366,2026-05-08 00:00:00,Footwear,S,1,172.21,0.0,Online,172.21,,,0.0,0,172.21,Google Ads,Los Angeles,United States,54.0,4,518.71,,700.68,23.52
TX001705,CUST00367,2026-05-04 00:00:00,Home & Living,M,1,280.32,0.0,Online,280.32,,,0.0,0,280.32,Organic,San Francisco,United States,58.0,1,280.32,,0.0,0.0
TX001706,CUST00368,2026-02-01 00:00:00,Home & Living,S,1,175.29,0.0,In-Store,175.29,,,0.0,0,175.29,Meta Ads,Miami,United States,150.0,1,175.29,,679.22,23.26
TX001707,CUST00369,2025-11-10 00:00:00,Home & Living,S,1,135.67,0.0,In-Store,135.67,,,0.0,0,135.67,Google Ads,San Francisco,United States,6.0,2,173.17,,700.68,23.52
TX001708,CUST00369,2026-06-25 00:00:00,Accessories,L,1,37.5,0.0,Online,37.5,,,0.0,0,37.5,Google Ads,San Francisco,United States,6.0,2,173.17,,700.68,23.52
TX001709,CUST00370,2024-08-09 00:00:00,Accessories,M,1,61.99,10.04,Online,55.77,,,0.0,0,55.77,Organic,Houston,United States,691.0,1,55.77,,0.0,0.0
TX001710,CUST00371,2025-04-06 00:00:00,Footwear,M,1,64.08,0.0,Online,64.08,2025-04-09 00:00:00,Defective,64.08,1,0.0,Email,San Francisco,United States,451.0,1,0.0,,187.08,4.71
TX001711,CUST00372,2025-01-18 00:00:00,Home & Living,L,1,185.3,10.63,Online,165.6,,,0.0,0,165.6,Email,Los Angeles,United States,176.0,2,462.29,,187.08,4.71
TX001712,CUST00372,2026-01-06 00:00:00,Home & Living,L,1,296.69,0.0,Online,296.69,,,0.0,0,296.69,Email,Los Angeles,United States,176.0,2,462.29,,187.08,4.71
TX001713,CUST00373,2026-03-21 00:00:00,Accessories,L,1,35.24,7.35,In-Store,32.65,,,0.0,0,32.65,Organic,Austin,United States,31.0,6,322.6,,0.0,0.0
TX001714,CUST00373,2026-04-15 00:00:00,Footwear,XL,1,193.23,21.4,In-Store,151.88,,,0.0,0,151.88,Organic,Austin,United States,31.0,6,322.6,,0.0,0.0
TX001715,CUST00373,2026-04-17 00:00:00,Footwear,L,2,170.19,14.29,In-Store,291.74,2026-04-20 00:00:00,Defective,291.74,1,0.0,Organic,Austin,United States,31.0,6,322.6,,0.0,0.0
TX001716,CUST00373,2026-04-25 00:00:00,Apparel,M,1,66.09,9.74,In-Store,59.65,,,0.0,0,59.65,Organic,Austin,United States,31.0,6,322.6,,0.0,0.0
TX001717,CUST00373,2026-05-20 00:00:00,Footwear,S,1,152.39,39.94,Online,91.53,2026-05-29 00:00:00,Defective,91.53,1,0.0,Organic,Austin,United States,31.0,6,322.6,,0.0,0.0
TX001718,CUST00373,2026-05-31 00:00:00,Home & Living,XL,1,78.42,0.0,In-Store,78.42,,,0.0,0,78.42,Organic,Austin,United States,31.0,6,322.6,,0.0,0.0
TX001719,CUST00374,2025-09-03 00:00:00,Accessories,M,1,11.41,11.89,Online,10.05,,,0.0,0,10.05,Google Ads,San Francisco,United States,6.0,13,1195.17,,700.68,23.52
TX001720,CUST00374,2025-10-19 00:00:00,Accessories,M,1,29.07,0.0,Online,29.07,,,0.0,0,29.07,Google Ads,San Francisco,United States,6.0,13,1195.17,,700.68,23.52
TX001721,CUST00374,2025-10-22 00:00:00,Accessories,S,2,10.59,0.0,Online,21.18,2025-11-05 00:00:00,Not as Described,21.18,1,0.0,Google Ads,San Francisco,United States,6.0,13,1195.17,,700.68,23.52
TX001722,CUST00374,2025-10-31 00:00:00,Home & Living,M,1,138.09,0.0,Online,138.09,,,0.0,0,138.09,Google Ads,San Francisco,United States,6.0,13,1195.17,,700.68,23.52
TX001723,CUST00374,2025-11-03 00:00:00,Apparel,L,1,116.14,5.09,In-Store,110.23,,,0.0,0,110.23,Google Ads,San Francisco,United States,6.0,13,1195.17,,700.68,23.52
TX001724,CUST00374,2025-12-03 00:00:00,Accessories,L,1,21.98,0.0,In-Store,21.98,,,0.0,0,21.98,Google Ads,San Francisco,United States,6.0,13,1195.17,,700.68,23.52
TX001725,CUST00374,2025-12-10 00:00:00,Accessories,M,1,40.38,0.0,In-Store,40.38,,,0.0,0,40.38,Google Ads,San Francisco,United States,6.0,13,1195.17,,700.68,23.52
TX001726,CUST00374,2025-12-21 00:00:00,Apparel,M,3,63.17,16.95,In-Store,157.39,,,0.0,0,157.39,Google Ads,San Francisco,United States,6.0,13,1195.17,,700.68,23.52
TX001727,CUST00374,2026-01-31 00:00:00,Home & Living,M,1,135.29,14.22,Online,116.05,,,0.0,0,116.05,Google Ads,San Francisco,United States,6.0,13,1195.17,,700.68,23.52
TX001728,CUST00374,2026-03-23 00:00:00,Home & Living,S,1,253.38,0.0,In-Store,253.38,,,0.0,0,253.38,Google Ads,San Francisco,United States,6.0,13,1195.17,,700.68,23.52
TX001729,CUST00374,2026-04-10 00:00:00,Footwear,L,1,151.31,0.0,Online,151.31,,,0.0,0,151.31,Google Ads,San Francisco,United States,6.0,13,1195.17,,700.68,23.52
TX001730,CUST00374,2026-05-11 00:00:00,Footwear,XL,1,70.66,0.0,Online,70.66,,,0.0,0,70.66,Google Ads,San Francisco,United States,6.0,13,1195.17,,700.68,23.52
TX001731,CUST00374,2026-06-25 00:00:00,Apparel,M,2,48.29,0.0,In-Store,96.58,,,0.0,0,96.58,Google Ads,San Francisco,United States,6.0,13,1195.17,,700.68,23.52
TX001732,CUST00375,2025-05-28 00:00:00,Home & Living,S,1,105.83,0.0,In-Store,105.83,,,0.0,0,105.83,Email,San Francisco,United States,399.0,1,105.83,,187.08,4.71
TX001733,CUST00376,2026-06-22 00:00:00,Home & Living,M,2,193.51,13.98,In-Store,332.91,,,0.0,0,332.91,Email,Chicago,United States,9.0,1,332.91,,187.08,4.71
TX001734,CUST00377,2024-05-21 00:00:00,Accessories,S,1,37.1,0.0,Online,37.1,,,0.0,0,37.1,Meta Ads,Miami,United States,174.0,4,179.73,,679.22,23.26
TX001735,CUST00377,2025-02-19 00:00:00,Home & Living,XL,2,61.88,15.78,Online,104.23,,,0.0,0,104.23,Meta Ads,Miami,United States,174.0,4,179.73,,679.22,23.26
TX001736,CUST00377,2025-03-24 00:00:00,Apparel,S,1,111.47,12.21,In-Store,97.86,2025-04-05 00:00:00,Wrong Size,97.86,1,0.0,Meta Ads,Miami,United States,174.0,4,179.73,,679.22,23.26
TX001737,CUST00377,2026-01-08 00:00:00,Accessories,S,1,38.4,0.0,In-Store,38.4,,,0.0,0,38.4,Meta Ads,Miami,United States,174.0,4,179.73,,679.22,23.26
TX001738,CUST00378,2026-02-09 00:00:00,Accessories,XS,1,56.48,0.0,In-Store,56.48,,,0.0,0,56.48,Google Ads,Austin,United States,23.0,4,418.03,,700.68,23.52
TX001739,CUST00378,2026-03-13 00:00:00,Accessories,M,3,18.37,0.0,In-Store,55.11,,,0.0,0,55.11,Google Ads,Austin,United States,23.0,4,418.03,,700.68,23.52
TX001740,CUST00378,2026-05-03 00:00:00,Home & Living,L,1,173.37,0.0,Online,173.37,,,0.0,0,173.37,Google Ads,Austin,United States,23.0,4,418.03,,700.68,23.52
TX001741,CUST00378,2026-06-08 00:00:00,Home & Living,M,1,133.07,0.0,In-Store,133.07,,,0.0,0,133.07,Google Ads,Austin,United States,23.0,4,418.03,,700.68,23.52
TX001742,CUST00379,2024-10-08 00:00:00,Home & Living,S,1,246.15,0.0,In-Store,246.15,2024-10-18 00:00:00,Changed Mind,246.15,1,0.0,Google Ads,Austin,United States,18.0,6,591.08,,700.68,23.52
TX001743,CUST00379,2025-08-11 00:00:00,Accessories,S,1,62.26,10.43,Online,55.77,2025-08-18 00:00:00,Defective,55.77,1,0.0,Google Ads,Austin,United States,18.0,6,591.08,,700.68,23.52
TX001744,CUST00379,2025-11-25 00:00:00,Apparel,M,1,55.65,0.0,In-Store,55.65,,,0.0,0,55.65,Google Ads,Austin,United States,18.0,6,591.08,,700.68,23.52
TX001745,CUST00379,2025-12-11 00:00:00,Home & Living,S,1,211.36,0.0,Online,211.36,,,0.0,0,211.36,Google Ads,Austin,United States,18.0,6,591.08,,700.68,23.52
TX001746,CUST00379,2026-02-22 00:00:00,Footwear,XS,1,198.68,21.46,Online,156.04,,,0.0,0,156.04,Google Ads,Austin,United States,18.0,6,591.08,,700.68,23.52
TX001747,CUST00379,2026-06-13 00:00:00,Footwear,S,1,168.03,0.0,Online,168.03,,,0.0,0,168.03,Google Ads,Austin,United States,18.0,6,591.08,,700.68,23.52
TX001748,CUST00380,2025-07-25 00:00:00,Home & Living,XS,1,81.41,0.0,Online,81.41,,,0.0,0,81.41,Email,Los Angeles,United States,241.0,2,233.63,,187.08,4.71
TX001749,CUST00380,2025-11-02 00:00:00,Footwear,S,3,50.74,0.0,In-Store,152.22,,,0.0,0,152.22,Email,Los Angeles,United States,241.0,2,233.63,,187.08,4.71
TX001750,CUST00381,2025-12-26 00:00:00,Apparel,XS,2,68.0,0.0,Online,136.0,,,0.0,0,136.0,Referral,Chicago,United States,44.0,4,280.02,,0.0,0.0
TX001751,CUST00381,2026-02-07 00:00:00,Home & Living,XS,1,91.22,0.0,Online,91.22,,,0.0,0,91.22,Referral,Chicago,United States,44.0,4,280.02,,0.0,0.0
TX001752,CUST00381,2026-04-26 00:00:00,Apparel,S,1,94.91,29.58,In-Store,66.84,2026-05-01 00:00:00,Late Delivery,66.84,1,0.0,Referral,Chicago,United States,44.0,4,280.02,,0.0,0.0
TX001753,CUST00381,2026-05-18 00:00:00,Apparel,L,1,66.16,20.19,Online,52.8,,,0.0,0,52.8,Referral,Chicago,United States,44.0,4,280.02,,0.0,0.0
TX001754,CUST00382,2026-02-15 00:00:00,Home & Living,S,1,131.08,0.0,Online,131.08,,,0.0,0,131.08,Referral,San Francisco,United States,33.0,2,246.51,,0.0,0.0
TX001755,CUST00382,2026-05-29 00:00:00,Footwear,M,1,163.03,29.2,Online,115.43,,,0.0,0,115.43,Referral,San Francisco,United States,33.0,2,246.51,,0.0,0.0
TX001756,CUST00383,2024-09-27 00:00:00,Apparel,S,2,80.53,0.0,Online,161.06,,,0.0,0,161.06,Organic,New York,United States,216.0,4,267.81,,0.0,0.0
TX001757,CUST00383,2024-10-26 00:00:00,Apparel,XS,1,83.61,21.27,In-Store,65.83,2024-10-28 00:00:00,Not as Described,65.83,1,0.0,Organic,New York,United States,216.0,4,267.81,,0.0,0.0
TX001758,CUST00383,2025-09-20 00:00:00,Accessories,S,1,28.22,0.0,Online,28.22,,,0.0,0,28.22,Organic,New York,United States,216.0,4,267.81,,0.0,0.0
TX001759,CUST00383,2025-11-27 00:00:00,Apparel,S,1,78.53,0.0,Online,78.53,,,0.0,0,78.53,Organic,New York,United States,216.0,4,267.81,,0.0,0.0
TX001760,CUST00384,2026-03-14 00:00:00,Home & Living,M,1,273.33,0.0,In-Store,273.33,,,0.0,0,273.33,Email,Houston,United States,2.0,2,317.26,,187.08,4.71
TX001761,CUST00384,2026-06-29 00:00:00,Accessories,S,1,43.93,0.0,In-Store,43.93,,,0.0,0,43.93,Email,Houston,United States,2.0,2,317.26,,187.08,4.71
TX001762,CUST00385,2025-10-09 00:00:00,Accessories,L,1,73.84,5.02,Online,70.13,,,0.0,0,70.13,Email,Boston,United States,34.0,17,2213.08,,187.08,4.71
TX001763,CUST00385,2025-11-17 00:00:00,Apparel,L,1,118.26,0.0,In-Store,118.26,,,0.0,0,118.26,Email,Boston,United States,34.0,17,2213.08,,187.08,4.71
TX001764,CUST00385,2025-12-14 00:00:00,Accessories,S,1,19.53,0.0,Online,19.53,,,0.0,0,19.53,Email,Boston,United States,34.0,17,2213.08,,187.08,4.71
TX001765,CUST00385,2025-12-17 00:00:00,Apparel,M,3,113.15,16.5,Online,283.44,2025-12-27 00:00:00,Late Delivery,283.44,1,0.0,Email,Boston,United States,34.0,17,2213.08,,187.08,4.71
TX001766,CUST00385,2025-12-19 00:00:00,Apparel,XS,4,108.97,21.98,Online,340.07,,,0.0,0,340.07,Email,Boston,United States,34.0,17,2213.08,,187.08,4.71
TX001767,CUST00385,2026-01-14 00:00:00,Footwear,M,1,90.91,0.0,Online,90.91,2026-01-23 00:00:00,Not as Described,90.91,1,0.0,Email,Boston,United States,34.0,17,2213.08,,187.08,4.71
TX001768,CUST00385,2026-01-27 00:00:00,Footwear,L,4,137.14,0.0,Online,548.56,,,0.0,0,548.56,Email,Boston,United States,34.0,17,2213.08,,187.08,4.71
TX001769,CUST00385,2026-02-12 00:00:00,Home & Living,M,1,192.24,17.28,In-Store,159.02,,,0.0,0,159.02,Email,Boston,United States,34.0,17,2213.08,,187.08,4.71
TX001770,CUST00385,2026-02-14 00:00:00,Footwear,M,2,119.42,25.41,Online,178.15,,,0.0,0,178.15,Email,Boston,United States,34.0,17,2213.08,,187.08,4.71
TX001771,CUST00385,2026-02-20 00:00:00,Home & Living,S,1,296.71,0.0,In-Store,296.71,,,0.0,0,296.71,Email,Boston,United States,34.0,17,2213.08,,187.08,4.71
TX001772,CUST00385,2026-03-27 00:00:00,Accessories,XS,1,45.78,0.0,Online,45.78,,,0.0,0,45.78,Email,Boston,United States,34.0,17,2213.08,,187.08,4.71
TX001773,CUST00385,2026-04-04 00:00:00,Apparel,S,1,62.87,19.84,In-Store,50.4,,,0.0,0,50.4,Email,Boston,United States,34.0,17,2213.08,,187.08,4.71
TX001774,CUST00385,2026-04-27 00:00:00,Apparel,S,1,56.71,26.96,Online,41.42,,,0.0,0,41.42,Email,Boston,United States,34.0,17,2213.08,,187.08,4.71
TX001775,CUST00385,2026-04-27 00:00:00,Footwear,XS,2,167.62,31.85,In-Store,228.47,,,0.0,0,228.47,Email,Boston,United States,34.0,17,2213.08,,187.08,4.71
TX001776,CUST00385,2026-05-01 00:00:00,Apparel,XS,3,61.86,0.0,In-Store,185.58,2026-05-09 00:00:00,Late Delivery,185.58,1,0.0,Email,Boston,United States,34.0,17,2213.08,,187.08,4.71
TX001777,CUST00385,2026-05-17 00:00:00,Accessories,M,1,60.66,0.0,Online,60.66,,,0.0,0,60.66,Email,Boston,United States,34.0,17,2213.08,,187.08,4.71
TX001778,CUST00385,2026-05-28 00:00:00,Accessories,M,1,55.92,0.0,In-Store,55.92,,,0.0,0,55.92,Email,Boston,United States,34.0,17,2213.08,,187.08,4.71
TX001779,CUST00386,2024-12-07 00:00:00,Footwear,L,1,126.65,0.0,Online,126.65,2024-12-11 00:00:00,Not as Described,126.65,1,0.0,Email,Miami,United States,186.0,3,69.92,,187.08,4.71
TX001780,CUST00386,2025-09-11 00:00:00,Home & Living,S,1,38.52,0.0,Online,38.52,,,0.0,0,38.52,Email,Miami,United States,186.0,3,69.92,,187.08,4.71
TX001781,CUST00386,2025-12-27 00:00:00,Accessories,L,1,31.4,0.0,In-Store,31.4,,,0.0,0,31.4,Email,Miami,United States,186.0,3,69.92,,187.08,4.71
TX001782,CUST00387,2025-04-07 00:00:00,Accessories,M,1,56.21,0.0,Online,56.21,,,0.0,0,56.21,Google Ads,Los Angeles,United States,152.0,7,666.23,,700.68,23.52
TX001783,CUST00387,2025-10-21 00:00:00,Accessories,M,1,14.96,13.88,In-Store,12.88,,,0.0,0,12.88,Google Ads,Los Angeles,United States,152.0,7,666.23,,700.68,23.52
TX001784,CUST00387,2025-11-14 00:00:00,Accessories,S,3,73.56,0.0,In-Store,220.68,,,0.0,0,220.68,Google Ads,Los Angeles,United States,152.0,7,666.23,,700.68,23.52
TX001785,CUST00387,2025-12-24 00:00:00,Footwear,XS,1,144.17,37.7,Online,89.82,2026-01-04 00:00:00,Changed Mind,89.82,1,0.0,Google Ads,Los Angeles,United States,152.0,7,666.23,,700.68,23.52
TX001786,CUST00387,2026-01-01 00:00:00,Footwear,M,1,130.66,0.0,Online,130.66,,,0.0,0,130.66,Google Ads,Los Angeles,United States,152.0,7,666.23,,700.68,23.52
TX001787,CUST00387,2026-01-14 00:00:00,Home & Living,M,1,170.78,0.0,In-Store,170.78,,,0.0,0,170.78,Google Ads,Los Angeles,United States,152.0,7,666.23,,700.68,23.52
TX001788,CUST00387,2026-01-30 00:00:00,Accessories,L,2,37.51,0.0,In-Store,75.02,,,0.0,0,75.02,Google Ads,Los Angeles,United States,152.0,7,666.23,,700.68,23.52
TX001789,CUST00388,2025-09-05 00:00:00,Accessories,M,2,42.89,0.0,Online,85.78,,,0.0,0,85.78,Meta Ads,Boston,United States,217.0,2,233.84,,679.22,23.26
TX001790,CUST00388,2025-11-26 00:00:00,Footwear,M,2,74.03,0.0,In-Store,148.06,,,0.0,0,148.06,Meta Ads,Boston,United States,217.0,2,233.84,,679.22,23.26
TX001791,CUST00389,2024-07-04 00:00:00,Accessories,M,1,15.77,0.0,In-Store,15.77,,,0.0,0,15.77,Meta Ads,San Francisco,United States,5.0,4,753.48,,679.22,23.26
TX001792,CUST00389,2024-12-26 00:00:00,Accessories,M,1,29.51,0.0,In-Store,29.51,,,0.0,0,29.51,Meta Ads,San Francisco,United States,5.0,4,753.48,,679.22,23.26
TX001793,CUST00389,2026-05-24 00:00:00,Home & Living,M,1,189.52,0.0,Online,189.52,,,0.0,0,189.52,Meta Ads,San Francisco,United States,5.0,4,753.48,,679.22,23.26
TX001794,CUST00389,2026-06-26 00:00:00,Home & Living,L,2,259.34,0.0,Online,518.68,,,0.0,0,518.68,Meta Ads,San Francisco,United States,5.0,4,753.48,,679.22,23.26
TX001795,CUST00390,2025-03-26 00:00:00,Footwear,XS,1,189.78,0.0,Online,189.78,2025-03-27 00:00:00,Defective,189.78,1,0.0,Google Ads,San Francisco,United States,33.0,4,328.49,,700.68,23.52
TX001796,CUST00390,2025-07-07 00:00:00,Accessories,M,1,53.19,0.0,Online,53.19,,,0.0,0,53.19,Google Ads,San Francisco,United States,33.0,4,328.49,,700.68,23.52
TX001797,CUST00390,2026-01-10 00:00:00,Apparel,M,1,97.5,0.0,In-Store,97.5,,,0.0,0,97.5,Google Ads,San Francisco,United States,33.0,4,328.49,,700.68,23.52
TX001798,CUST00390,2026-05-29 00:00:00,Home & Living,XS,2,88.9,0.0,Online,177.8,,,0.0,0,177.8,Google Ads,San Francisco,United States,33.0,4,328.49,,700.68,23.52
TX001799,CUST00391,2025-03-30 00:00:00,Accessories,XL,2,11.86,14.62,In-Store,20.25,,,0.0,0,20.25,Google Ads,Los Angeles,United States,38.0,5,728.9399999999999,,700.68,23.52
TX001800,CUST00391,2025-07-27 00:00:00,Footwear,M,2,78.07,0.0,Online,156.14,,,0.0,0,156.14,Google Ads,Los Angeles,United States,38.0,5,728.9399999999999,,700.68,23.52
TX001801,CUST00391,2025-09-13 00:00:00,Footwear,XL,4,112.08,0.0,Online,448.32,,,0.0,0,448.32,Google Ads,Los Angeles,United States,38.0,5,728.9399999999999,,700.68,23.52
TX001802,CUST00391,2026-01-10 00:00:00,Accessories,L,1,62.74,0.0,Online,62.74,,,0.0,0,62.74,Google Ads,Los Angeles,United States,38.0,5,728.9399999999999,,700.68,23.52
TX001803,CUST00391,2026-05-24 00:00:00,Accessories,M,1,48.24,14.0,Online,41.49,,,0.0,0,41.49,Google Ads,Los Angeles,United States,38.0,5,728.9399999999999,,700.68,23.52
TX001804,CUST00392,2025-05-25 00:00:00,Apparel,M,1,107.1,0.0,Online,107.1,,,0.0,0,107.1,Google Ads,Miami,United States,402.0,1,107.1,,700.68,23.52
TX001805,CUST00393,2025-03-17 00:00:00,Accessories,L,1,60.5,0.0,Online,60.5,,,0.0,0,60.5,Google Ads,Chicago,United States,169.0,2,202.54,,700.68,23.52
TX001806,CUST00393,2026-01-13 00:00:00,Footwear,S,2,71.02,0.0,In-Store,142.04,,,0.0,0,142.04,Google Ads,Chicago,United States,169.0,2,202.54,,700.68,23.52
TX001807,CUST00394,2026-01-25 00:00:00,Home & Living,M,2,205.35,0.0,In-Store,410.7,,,0.0,0,410.7,Meta Ads,Chicago,United States,29.0,3,555.75,,679.22,23.26
TX001808,CUST00394,2026-03-04 00:00:00,Accessories,XS,1,38.51,0.0,Online,38.51,,,0.0,0,38.51,Meta Ads,Chicago,United States,29.0,3,555.75,,679.22,23.26
TX001809,CUST00394,2026-06-02 00:00:00,Apparel,S,1,106.54,0.0,In-Store,106.54,,,0.0,0,106.54,Meta Ads,Chicago,United States,29.0,3,555.75,,679.22,23.26
TX001810,CUST00395,2025-06-26 00:00:00,Home & Living,S,3,102.79,0.0,Online,308.37,,,0.0,0,308.37,Organic,Boston,United States,2.0,6,785.24,,0.0,0.0
TX001811,CUST00395,2025-09-08 00:00:00,Accessories,XS,1,29.54,0.0,In-Store,29.54,,,0.0,0,29.54,Organic,Boston,United States,2.0,6,785.24,,0.0,0.0
TX001812,CUST00395,2025-10-10 00:00:00,Home & Living,L,1,230.82,15.3,Online,195.5,,,0.0,0,195.5,Organic,Boston,United States,2.0,6,785.24,,0.0,0.0
TX001813,CUST00395,2026-05-29 00:00:00,Apparel,M,1,91.18,0.0,Online,91.18,,,0.0,0,91.18,Organic,Boston,United States,2.0,6,785.24,,0.0,0.0
TX001814,CUST00395,2026-06-02 00:00:00,Accessories,S,1,66.87,5.14,Online,63.43,,,0.0,0,63.43,Organic,Boston,United States,2.0,6,785.24,,0.0,0.0
TX001815,CUST00395,2026-06-29 00:00:00,Footwear,XS,1,127.07,23.49,Online,97.22,,,0.0,0,97.22,Organic,Boston,United States,2.0,6,785.24,,0.0,0.0
TX001816,CUST00396,2025-07-04 00:00:00,Footwear,M,1,65.58,0.0,Online,65.58,,,0.0,0,65.58,Meta Ads,Houston,United States,97.0,13,1077.41,,679.22,23.26
TX001817,CUST00396,2025-07-14 00:00:00,Apparel,S,1,88.78,0.0,Online,88.78,,,0.0,0,88.78,Meta Ads,Houston,United States,97.0,13,1077.41,,679.22,23.26
TX001818,CUST00396,2025-07-14 00:00:00,Footwear,S,2,110.98,0.0,In-Store,221.96,,,0.0,0,221.96,Meta Ads,Houston,United States,97.0,13,1077.41,,679.22,23.26
TX001819,CUST00396,2025-07-18 00:00:00,Accessories,L,1,62.56,14.42,Online,53.54,2025-07-19 00:00:00,Wrong Size,53.54,1,0.0,Meta Ads,Houston,United States,97.0,13,1077.41,,679.22,23.26
TX001820,CUST00396,2025-09-14 00:00:00,Accessories,XL,1,22.03,0.0,In-Store,22.03,,,0.0,0,22.03,Meta Ads,Houston,United States,97.0,13,1077.41,,679.22,23.26
TX001821,CUST00396,2025-09-26 00:00:00,Home & Living,S,3,40.0,0.0,In-Store,120.0,,,0.0,0,120.0,Meta Ads,Houston,United States,97.0,13,1077.41,,679.22,23.26
TX001822,CUST00396,2025-10-07 00:00:00,Apparel,S,1,39.57,0.0,Online,39.57,2025-10-13 00:00:00,Late Delivery,39.57,1,0.0,Meta Ads,Houston,United States,97.0,13,1077.41,,679.22,23.26
TX001823,CUST00396,2025-11-07 00:00:00,Accessories,S,1,73.9,0.0,In-Store,73.9,,,0.0,0,73.9,Meta Ads,Houston,United States,97.0,13,1077.41,,679.22,23.26
TX001824,CUST00396,2025-11-14 00:00:00,Accessories,S,1,65.44,0.0,Online,65.44,,,0.0,0,65.44,Meta Ads,Houston,United States,97.0,13,1077.41,,679.22,23.26
TX001825,CUST00396,2026-01-08 00:00:00,Accessories,XS,1,21.45,0.0,Online,21.45,,,0.0,0,21.45,Meta Ads,Houston,United States,97.0,13,1077.41,,679.22,23.26
TX001826,CUST00396,2026-02-02 00:00:00,Apparel,M,2,35.82,18.35,Online,58.49,2026-02-13 00:00:00,Defective,58.49,1,0.0,Meta Ads,Houston,United States,97.0,13,1077.41,,679.22,23.26
TX001827,CUST00396,2026-03-01 00:00:00,Home & Living,S,1,135.39,0.0,In-Store,135.39,,,0.0,0,135.39,Meta Ads,Houston,United States,97.0,13,1077.41,,679.22,23.26
TX001828,CUST00396,2026-03-26 00:00:00,Home & Living,S,1,262.88,0.0,Online,262.88,,,0.0,0,262.88,Meta Ads,Houston,United States,97.0,13,1077.41,,679.22,23.26
TX001829,CUST00397,2024-12-20 00:00:00,Footwear,S,1,50.75,22.92,Online,39.12,,,0.0,0,39.12,Google Ads,Boston,United States,558.0,1,39.12,,700.68,23.52
TX001830,CUST00398,2026-01-21 00:00:00,Footwear,M,1,180.05,28.17,Online,129.33,2026-01-29 00:00:00,Defective,129.33,1,0.0,Meta Ads,Austin,United States,32.0,7,1209.73,,679.22,23.26
TX001831,CUST00398,2026-02-18 00:00:00,Home & Living,M,1,240.22,0.0,Online,240.22,,,0.0,0,240.22,Meta Ads,Austin,United States,32.0,7,1209.73,,679.22,23.26
TX001832,CUST00398,2026-03-10 00:00:00,Home & Living,XL,2,184.12,12.32,In-Store,322.87,,,0.0,0,322.87,Meta Ads,Austin,United States,32.0,7,1209.73,,679.22,23.26
TX001833,CUST00398,2026-03-15 00:00:00,Accessories,S,2,43.21,0.0,Online,86.42,,,0.0,0,86.42,Meta Ads,Austin,United States,32.0,7,1209.73,,679.22,23.26
TX001834,CUST00398,2026-04-30 00:00:00,Home & Living,S,1,142.14,0.0,Online,142.14,,,0.0,0,142.14,Meta Ads,Austin,United States,32.0,7,1209.73,,679.22,23.26
TX001835,CUST00398,2026-05-09 00:00:00,Home & Living,S,3,139.36,0.0,In-Store,418.08,,,0.0,0,418.08,Meta Ads,Austin,United States,32.0,7,1209.73,,679.22,23.26
TX001836,CUST00398,2026-05-30 00:00:00,Footwear,S,1,145.07,0.0,Online,145.07,2026-06-04 00:00:00,Defective,145.07,1,0.0,Meta Ads,Austin,United States,32.0,7,1209.73,,679.22,23.26
TX001837,CUST00399,2025-04-27 00:00:00,Accessories,S,1,23.81,0.0,Online,23.81,,,0.0,0,23.81,Google Ads,Miami,United States,29.0,19,1841.15,,700.68,23.52
TX001838,CUST00399,2025-05-08 00:00:00,Accessories,M,1,11.7,0.0,Online,11.7,,,0.0,0,11.7,Google Ads,Miami,United States,29.0,19,1841.15,,700.68,23.52
TX001839,CUST00399,2025-06-02 00:00:00,Footwear,M,1,85.45,0.0,In-Store,85.45,,,0.0,0,85.45,Google Ads,Miami,United States,29.0,19,1841.15,,700.68,23.52
TX001840,CUST00399,2025-06-05 00:00:00,Footwear,S,1,179.07,0.0,Online,179.07,,,0.0,0,179.07,Google Ads,Miami,United States,29.0,19,1841.15,,700.68,23.52
TX001841,CUST00399,2025-06-25 00:00:00,Accessories,S,1,15.74,0.0,Online,15.74,,,0.0,0,15.74,Google Ads,Miami,United States,29.0,19,1841.15,,700.68,23.52
TX001842,CUST00399,2025-08-16 00:00:00,Apparel,XS,1,40.77,0.0,Online,40.77,2025-08-23 00:00:00,Changed Mind,40.77,1,0.0,Google Ads,Miami,United States,29.0,19,1841.15,,700.68,23.52
TX001843,CUST00399,2025-09-06 00:00:00,Apparel,S,1,38.29,0.0,Online,38.29,,,0.0,0,38.29,Google Ads,Miami,United States,29.0,19,1841.15,,700.68,23.52
TX001844,CUST00399,2025-10-01 00:00:00,Home & Living,M,1,87.06,0.0,In-Store,87.06,,,0.0,0,87.06,Google Ads,Miami,United States,29.0,19,1841.15,,700.68,23.52
TX001845,CUST00399,2025-10-17 00:00:00,Home & Living,M,2,233.4,0.0,In-Store,466.8,,,0.0,0,466.8,Google Ads,Miami,United States,29.0,19,1841.15,,700.68,23.52
TX001846,CUST00399,2025-11-06 00:00:00,Home & Living,M,2,89.36,0.0,Online,178.72,,,0.0,0,178.72,Google Ads,Miami,United States,29.0,19,1841.15,,700.68,23.52
